007 Legends~Eurocom~2012-10-16NA~Unreleased~October 19, 2012~October 16, 2012~Yes~[3]
007: Quantum of Solace~Treyarch~2008-10-31EU~Unreleased~October 31, 2008~November 4, 2008~Yes~[4]
All-Pro Football 2K8~Visual Concepts~2007-07-16NA~Unreleased~Unreleased~July 16, 2007~No~[39]
Alone in the Dark: Inferno~Eden Studios~2008-11-18NA~December 25, 2008~November 21, 2008~November 18, 2008~Yes~[40]
Alpha Protocol~Obsidian Entertainment~2010-05-28EU~Unreleased~May 28, 2010~June 1, 2010~Yes~[41]
The Amazing Spider-Man~Beenox~2012-06-26NA~Unreleased~June 29, 2012~June 26, 2012~Yes~[42]
The Amazing Spider-Man 2~Beenox~2014-04-29NA~Unreleased~May 2, 2014~April 29, 2014~Yes~[43]
Anarchy Reigns~PlatinumGames~2012-07-05JP~July 5, 2012~March 31, 2013~March 21, 2013~Yes~[44]
Angel Senki~UserJoy Technology~2011-07-07JP~July 7, 2011~Unreleased~Unreleased~Yes~
Another Century's Episode: R~From Software~2010-08-19JP~August 19, 2010~Unreleased~Unreleased~Yes~[45]
Angry Birds Star Wars~Rovio Entertainment~2013-10-29NA~Unreleased~November 1, 2013~October 29, 2013~Yes~[46]
Angry Birds Trilogy~Rovio Entertainment~2013-09-25NA~Unreleased~September 28, 2013~September 25, 2013~Yes~[47]
Apache: Air Assault~Gaijin Entertainment~2011-11-16NA~Unreleased~November 19, 2011~November 16, 2011~Yes~[48]
Ape Escape~SCE Japan Studio~2010-12-09JP~December 9, 2010~June 22, 2011~July 5, 2011~Yes~[49]
Aquanaut's Holiday: Hidden Memories~Irem~2008-09-25JP~September 25, 2008~Unreleased~Unreleased~Yes~[50]
Aquapazza: Aquaplus Dream Match~Examu~2012-08-30JP~August 30, 2012~Unreleased~November 19, 2013~Yes~[51]
Ar Nosurge~Gust Co. Ltd.~2014-01-30JP~January 30, 2014~Unreleased~Unreleased~Yes~[52]
Arcadias no Ikusaime~Nippon Ichi Software~2013-09-26JP~September 26, 2013~Unreleased~Unreleased~Yes~[53]
Arcana Heart 3~Examu~2011-01-13JP~January 13, 2011~August 19, 2011~(Download-only)~Yes~[54]
Arcana Heart 3: Love Max!!!!!~Examu~2014-05-29JP~May 29, 2014~Unreleased~September 23, 2014~Yes~
Arcania: The Complete Tale~Black Forest Games~2013-07-15EU~Unreleased~July 15, 2013~August 30, 2013~Yes~
Ar tonelico Qoga: Knell of Ar Ciel~Gust Corporation~2010-01-28JP~January 28, 2010~April 1, 2011~March 15, 2011~Yes~[55]
Armored Core 4~From Software~2006-12-21JP~December 21, 2006~June 22, 2007~March 20, 2007~No~[56]
Armored Core: For Answer~From Software~2008-03-19JP~March 19, 2008~October 31, 2008~September 16, 2008~No~[57]
Armored Core V~From Software~2012-01-26JP~January 26, 2012~March 23, 2012~March 20, 2012~Yes~[58]
Armored Core: Verdict Day~From Software~2013-09-24NA~September 26, 2013~September 27, 2013~September 24, 2013~Yes~[59]
Army of Two~EA Montreal~2008-03-04NA~March 19, 2008~March 7, 2008~March 4, 2008~No~[60]
Army of Two: The 40th Day~EA Montreal~2010-01-12NA~March 25, 2010~January 15, 2010~January 12, 2010~Yes~[60]
Army of Two: The Devil's Cartel~Visceral Montreal~2013-03-26NA~March 28, 2013~March 29, 2013~March 26, 2013~Yes~[61]
Arthur and the Revenge of Maltazard~Ubisoft~2010-09-24EU~Unreleased~September 24, 2010~Unreleased~Yes~[62]
Ashes Cricket 2009~Transmission Games~2009-08-06EU~Unreleased~August 6, 2009~Unreleased~Yes~[63]
Assassin's Creed~Ubisoft Montreal~2007-11-14NA~November 29, 2007~November 16, 2007~November 14, 2007~No~[64]
Assassin's Creed II~Ubisoft Montreal~2009-11-17NA~December 3, 2009~November 19, 2009~November 17, 2009~Yes~[65]
Assassin's Creed III~Ubisoft Montreal~2012-10-30NA~Unreleased~October 31, 2012~October 30, 2012~Yes~[66]
Assassin's Creed IV: Black Flag~Ubisoft Montreal~2013-10-29NA~November 28, 2013~November 1, 2013~October 29, 2013~Yes~[67]
Assassin's Creed: Brotherhood~Ubisoft Montreal~2010-11-16NA~December 9, 2010~November 19, 2010~November 16, 2010~Yes~[68]
Assassin's Creed: Revelations~Ubisoft Montreal~2011-11-15EU,NA~December 1, 2011~November 15, 2011~November 15, 2011~Yes~[69]
Assassin's Creed Rogue~Ubisoft Sofia~2014-11-11NA~December 11, 2014~November 13, 2014~November 11, 2014~Yes~[70]
Asura's Wrath~CyberConnect2~2012-02-21NA~February 23, 2012~February 24, 2012~February 21, 2012~Yes~[71]
Atelier Arland Trilogy~Gust, NIS America~2015-03-06EU~Unreleased~March 6, 2015~Unreleased~Yes~
Atelier Ayesha: The Alchemist of Dusk~Gust Corporation~2012-06-28JP~June 28, 2012~March 8, 2013~March 5, 2013~Yes~[72]
Atelier Escha & Logy: Alchemists of the Dusk Sky~Gust Corporation~2013-06-27JP~June 27, 2013~March 11, 2014~March 7, 2014~Yes~[73]
Atelier Meruru: The Apprentice of Arland~Gust Corporation~2011-06-23JP~June 23, 2011~May 25, 2012~May 29, 2012~Yes~[74]
Atelier Rorona: The Alchemist of Arland~Gust Corporation~2009-06-25JP~June 25, 2009~October 22, 2010~September 28, 2010~Yes~[75]
Atelier Rorona Plus: The Alchemist of Arland~Gust~2013-11-21JP~November 21, 2013~June 20, 2014~June 24, 2014~Yes~[76][77]
Atelier Shallie: Alchemists of the Dusk Sea~Gust Corporation~2014-07-17JP~July 17, 2014~March 13, 2015~March 10, 2015~Yes~[78]
Atelier Totori: The Adventurer of Arland~Gust Corporation~2010-06-24JP~June 24, 2010~September 27, 2011~September 30, 2011~Yes~[79]
Avatar: The Game~Ubisoft Montreal~2009-12-01NA~Unreleased~December 4, 2009~December 1, 2009~Yes~[80]
The Awakened Fate Ultimatum~Nippon Ichi Software~2014-09-24JP~September 25, 2014~March 27, 2015~March 25, 2015~Yes~
Back to the Future: The Game~Telltale Games~2011-10-25NA~Unreleased~May 4, 2012~October 25, 2011~Yes~[81]
Backbreaker~NaturalMotion~2010-06-01NA~Unreleased~June 25, 2010~June 1, 2010~Yes~[82]
Baja: Edge of Control~2XL Games~2008-09-22NA~Unreleased~September 26, 2008~September 22, 2008~No~[83]
Bakugan Battle Brawlers~Now Production~2009-10-20NA~Unreleased~October 23, 2009~October 20, 2009~Yes~[84]
Bakugan: Defenders of the Core~Now Production~2010-10-26NA~Unreleased~October 29, 2010~October 26, 2010~Yes~[85]
BandFuse: Rock Legends~Realta Entertainment Group~2013-11-19NA~December 19, 2013~Unreleased~November 19, 2013~Yes~[86]
Band Hero~Neversoft~2009-11-03NA~Unreleased~November 6, 2009~November 3, 2009~Yes~[87]
Barbie & Her Sisters: Puppy Rescue~Torus Games~2012-11-20EU~Unreleased~November 20, 2015~December 17, 2015~Yes~[88]
Batman: Arkham Asylum~Rocksteady Studios~2009-08-25NA~January 14, 2010~August 28, 2009~August 25, 2009~Yes~[89]
Batman: Arkham City~Rocksteady Studios~2011-10-18NA~November 23, 2011~October 21, 2011~October 18, 2011~Yes~[90]
Batman: Arkham Origins~WB Games Montréal~2013-10-25WW~December 5, 2013~October 25, 2013~October 25, 2013~Yes~[91]
Batman: The Telltale Series~Telltale Games~2016-08-18WW~August 18, 2016~August 18, 2016~August 18, 2016~Yes~
Battle Fantasia~Arc System Works~2008-05-29JP~May 29, 2008~March 6, 2009~(Download-only)~YesNA~[92]
Battle vs. Chess~Targem Games / Zuxxez Entertainment~2011-05-11EU~Unreleased~May 11, 2011~Unreleased~Yes~[93]
Battlefield 3~EA Digital Illusions CE~2011-10-25NA~November 2, 2011~October 28, 2011~October 25, 2011~Yes~[94]
Battlefield 4~EA Digital Illusions CE~2013-10-29BRA,NA~October 31, 2013~November 1, 2013~October 29, 2013~Yes~[95]
Battlefield Hardline~EA Digital Illusions CE~2015-03-17NA~March 29, 2015~March 20, 2015~March 17, 2013~Yes~
Battlefield: Bad Company~EA Digital Illusions CE~2008-06-23NA~August 28, 2008~June 27, 2008~June 23, 2008~Yes~[96]
Battlefield: Bad Company 2~EA Digital Illusions CE~2010-03-02NA~March 11, 2010~March 5, 2010~March 2, 2010~Yes~[97]
Battle Princess of Arcadias~ApolloSoft~2014-06-17JP~June 17, 2014~Unreleased~Unreleased~Yes~[98]
Battleship~Double Helix Games~2012-04-12AU~Unreleased~April 20, 2012~May 15, 2012~Yes~[99]
Bayonetta~PlatinumGames~2009-10-29JP~October 29, 2009~January 8, 2010~January 5, 2010~Yes~[100]
Beat Sketcher~SCE Japan Studio~2010-10-21JP~October 21, 2010~Unreleased~(Download-only)~Yes~[101]
The Beatles: Rock Band~Harmonix Music Systems~2009-09-09EU,NA~Unreleased~September 9, 2009~September 9, 2009~Yes~[102]
Beijing 2008~Eurocom~2008-06-27EU~July 31, 2008~June 27, 2008~July 8, 2008~No~[103]
Bejeweled 3~PopCap Games~2012-04-27EU~Unreleased~April 27, 2012~April 27, 2012~Yes~[104]
Ben 10: Galactic Racing~D3 Publisher~2011-11-25EU~Unreleased~November 25, 2011~November 25, 2011~Yes~[105]
Ben 10: Omniverse~D3 Publisher~2012-11-13EU~Unreleased~November 13, 2012~November 13, 2012~Yes~[106]
Ben 10: Omniverse 2~D3 Publisher~2013-11-22EU~Unreleased~November 22, 2013~November 22, 2013~Yes~[107]
Ben 10 Ultimate Alien: Cosmic Destruction~D3 Publisher~2010-10-29EU~Unreleased~October 29, 2010~October 29, 2010~Yes~[108]
Beowulf: The Game~Ubisoft Shanghai~2007-11-13NA~Unreleased~November 23, 2007~November 13, 2007~No~[109]
Best of PlayStation Network Vol. 1~SCEA~2013-06-25NA~Unreleased~June 25, 2013~June 25, 2013~Yes~[110]
Beyond the Future: Fix the Time Arrows~M2~2011-10-12JP~October 12, 2011~Unreleased~Unreleased~Yes~[111]
Beyond: Two Souls~Quantic Dream~2013-10-08NA~October 17, 2013~October 11, 2013~October 8, 2013~Yes~[112]
Bikkuri Pachinko: Ashita no Joe – Kyoraku Collection Vol.1~Kyoraku Sangyou Holdings~2011-04-29JP~April 29, 2011~Unreleased~Unreleased~Yes~
Bionic Commando~GRIN~2009-05-19NA~June 25, 2009~May 22, 2009~May 19, 2009~Yes~[113]
Binary Domain~Sega Japan~2012-02-16JP~February 16, 2012~February 24, 2012~February 28, 2012~Yes~[114]
BioShock~Irrational Games / 2K Marin~2008-10-17EU~December 25, 2008~October 17, 2008~October 21, 2008~Yes~[115]
BioShock 2~2K Marin / Digital Extremes / 2K Australia / 2K China / Arkane Studios~2010-02-09EU,NA~March 4, 2010~February 9, 2010~February 9, 2010~Yes~[116]
BioShock Infinite~Irrational Games~2013-03-26WW~March 26, 2013~March 26, 2013~March 26, 2013~Yes~[117]
Birds of Steel~Gaijin Entertainment~2012-03-08JP~March 8, 2012~March 16, 2012~March 13, 2012~Yes~[118]
BlackSite: Area 51~Midway Studios Austin~2007-12-10NA~Unreleased~March 7, 2008~December 10, 2007~No~[119]
Blade Arcus from Shining EX~Sega~2015-11-26NA~November 26, 2015~Unreleased~Unreleased~Yes~[120]
Blades of Time~Gaijin Entertainment~2012-03-06NA~March 8, 2012~March 16, 2012~March 6, 2012~Yes~[121]
Bladestorm: The Hundred Years' War~Omega Force~2007-08-30JP~August 30, 2007~November 2, 2007~November 6, 2007~No~[122]
BlazBlue: Calamity Trigger~Arc System Works~2009-06-25JP~June 25, 2009~April 2, 2010~June 30, 2009~Yes~[123]
BlazBlue: Central Fiction~Arc System Works~2016-10-06JP~October 6, 2016~November 4, 2016~November 1, 2016~Yes~[124]
BlazBlue: Continuum Shift~Arc System Works~2010-07-01JP~July 1, 2010~December 3, 2010~July 27, 2010~Yes~[125]
BlazBlue: Chrono Phantasma~Arc System Works~2013-11-21JP~November 21, 2013~April 23, 2014~March 25, 2014~Yes~[126]
Blazing Angels: Squadrons of WWII~Ubisoft Bucharest~2006-12-12NA~July 5, 2007~March 23, 2007~December 12, 2006~No~[127]
Blazing Angels 2: Secret Missions of WWII~Ubisoft Bucharest~2007-11-06NA~March 19, 2008~November 23, 2007~November 6, 2007~No~[128]
Bleach: Soul Resurrección~SCE Japan Studio~2011-06-23JP~June 23, 2011~September 16, 2011~August 2, 2011~Yes~[129]
Blitz: The League II~Midway Games~2008-10-13NA~Unreleased~October 24, 2008~October 13, 2008~Yes~[130]
BloodBath: Fight for your life~UIG~2014-05-02EU~Unreleased~May 2, 2014~Unreleased~Yes~[131]
Blood Drive~Sidhe~2010-11-02NA~Unreleased~November 19, 2010~November 2, 2010~Yes~[132]
Blur~Bizarre Creations~2010-05-25NA~July 22, 2010~May 28, 2010~May 25, 2010~Yes~[133]
Bodycount~Codemasters Studios Guildford~2011-08-30NA~Unreleased~September 2, 2011~August 30, 2011~Yes~[134]
Bolt~Avalanche Software~2008-11-18NA~Unreleased~February 13, 2009~November 18, 2008~No~[135]
Borderlands~Gearbox Software~2009-10-20NA~February 10, 2010~October 23, 2009~October 20, 2009~Yes~[136]
Borderlands 2~Gearbox Software~2012-09-18NA~October 25, 2012~September 21, 2012~September 18, 2012~Yes~[137]
Borderlands: The Pre-Sequel!~2K Australia~2014-10-14NA~October 29, 2014~October 17, 2014~October 14, 2014~Yes~[138]
Bound by Flame~Spiders~2014-05-09WW~Unreleased~May 9, 2014~May 9, 2014~Yes~[139]
Brain Challenge~Gameloft~2008-12-05EU~Unreleased~December 5, 2008~(Download-only)~Yes~[140]
Brave: The Video Game~Behaviour Interactive~2012-06-19NA~Unreleased~July 27, 2012~June 19, 2012~Yes~[141]
Brink~Splash Damage~2011-05-10NA~July 14, 2011~May 13, 2011~May 10, 2011~Yes~[142]
Brothers in Arms: Hell's Highway~Gearbox Software~2008-09-23NA~November 27, 2008~September 26, 2008~September 23, 2008~No~[143]
Brunswick Pro Bowling~FarSight Studios~2010-09-22NA~Unreleased~April 8, 2011~September 22, 2010~Yes~[144]
Brütal Legend~Double Fine Productions~2009-10-13NA~Unreleased~October 16, 2009~October 13, 2009~Yes~[145]
Bulletstorm~People Can Fly~2011-02-22NA~February 24, 2011~February 25, 2011~February 22, 2011~Yes~[146]
Burnout Paradise~Criterion Games~2008-01-22NA~February 21, 2008~January 25, 2008~January 22, 2008~Yes~[147]
Buzz!: Brain of the World~Relentless Software~2009-03-26EU~Unreleased~March 26, 2009~Unreleased~Yes~[148]
Buzz!: Quiz TV~Relentless Software~2008-07-04EU~Unreleased~July 4, 2008~September 23, 2008~Yes~[149]
Buzz!: Quiz World~Relentless Software~2009-10-30EU~Unreleased~October 30, 2009~November 10, 2009~Yes~[150]
Buzz!: The Ultimate Music Quiz~Relentless Software~2010-08-22EU~Unreleased~August 22, 2010~Unreleased~Yes~[151]
Cabela's Adventure Camp~Cauldron~2011-11-01NA~Unreleased~Unreleased~November 1, 2011~Yes~[152]
Cabela's African Adventures~Activision~2013-10-15NA~Unreleased~Unreleased~October 15, 2013~Yes~[153]
Cabela's Big Game Hunter 2010~Cauldron HQ~2009-09-29NA~Unreleased~Unreleased~September 29, 2009~Yes~[154]
Cabela's Big Game Hunter 2012~Cauldron HQ~2011-09-27WW~September 27, 2011~September 27, 2011~September 27, 2011~Yes~[155]
Cabela's Big Game Hunter: Pro Hunts~Cauldron~2014-03-25NA~Unreleased~Unreleased~March 25, 2014~Yes~[156]
Cabela's Dangerous Hunts 2009~Sand Grain Studios~2008-03-12EU~Unreleased~March 12, 2008~September 23, 2008~No~[157]
Cabela's Dangerous Hunts 2011~Activision~2011-05-06NA~Unreleased~Unreleased~May 6, 2011~Yes~[158]
Cabela's Dangerous Hunts 2013~Activision~2012-10-23NA~Unreleased~Unreleased~October 23, 2012~Yes~[159]
Cabela's Hunting Expeditions~Fun Labs~2012-08-23NA~Unreleased~Unreleased~August 23, 2012~Yes~[160]
Cabela's North American Adventures~Fun Labs~2010-09-14~Unreleased~Unreleased~September 14, 2010~Yes~[161]
Cabela's Outdoor Adventures~Activision~2009-09-08NA~Unreleased~Unreleased~September 8, 2009~Yes~[162]
Cabelas Survival: Shadows of Katmai~Fun Labs~2011-11-01NA~Unreleased~Unreleased~November 1, 2011~Yes~[163]
Caladrius Blaze~MOSS~2014-08-28JP~August 28, 2014~Unreleased~Unreleased~Yes~[164]
Call of Duty 3~Treyarch~2006-11-17NA~June 14, 2007~March 23, 2007~November 17, 2006~No~[165]
Call of Duty 4: Modern Warfare~Infinity Ward~2007-11-02EU~December 27, 2007~November 2, 2007~November 5, 2007~No~[166]
Call of Duty: Modern Warfare 2~Infinity Ward~2009-11-10EU,NA~December 10, 2009~November 10, 2009~November 10, 2009~Yes~[167]
Call of Duty: Modern Warfare 3~Infinity Ward, Sledgehammer Games~2011-11-08EU,NA~November 17, 2011~November 8, 2011~November 8, 2011~Yes~[168]
Call of Duty: Advanced Warfare~Sledgehammer Games, High Moon Studios~2014-11-04WW~November 4, 2014~November 4, 2014~November 4, 2014~Yes~[169]
Call of Duty: Black Ops~Treyarch~2010-11-09EU,NA~November 18, 2010~November 9, 2010~November 9, 2010~Yes~[170]
Call of Duty: Black Ops II~Treyarch~2012-11-12WW~November 12, 2012~November 12, 2012~November 12, 2012~Yes~
Call of Duty: Black Ops III~Treyarch, Mercenary Technology~2015-11-06WW~November 6, 2015~November 6, 2015~November 6, 2015~Yes~
Call of Duty: Ghosts~Infinity Ward~2013-11-05EU,NA~November 14, 2013~November 5, 2013~November 5, 2013~Yes~[171]
Call of Duty: World at War~Treyarch~2008-11-11NA~Unreleased~November 13, 2008~November 11, 2008~Yes~[172]
Call of Juarez: Bound in Blood~Techland~2009-06-30NA~July 23, 2009~July 3, 2009~June 30, 2009~Yes~[173]
Call of Juarez: The Cartel~Techland~2011-07-19NA~October 13, 2011~July 22, 2011~July 19, 2011~Yes~[174]
Captain Morgane and the Golden Turtle~WizarBox~2012-03-16EU~Unreleased~March 16, 2012~March 29, 2012~Yes~[175]
Captain America: Super Soldier~Next Level Games / Sega~2011-07-15EU~Unreleased~July 15, 2011~July 19, 2011~Yes~[176]
Carnival Island~Magic Pixel Games~2011-10-18WW~Unreleased~October 18, 2011~October 18, 2011~Yes~[177]
Cars 2: The Video Game~Disney Interactive Studios~2011-06-21NA~Unreleased~June 22, 2011~June 21, 2011~Yes~[178]
Cars 3: Driven to Win~Disney Interactive Studios~2017-07-13NA~July 20, 2017~July 14, 2017~July 13, 2017~Yes~[179]
Cars Mater-National Championship~Rainbow Studios~2007-10-29NA~Unreleased~November 30, 2007~October 29, 2007~No~[180]
Cars Race-O-Rama~Incinerator Studios~2009-10-12NA~Unreleased~October 30, 2009~October 12, 2009~Yes~[181]
Cartoon Network: Punch Time Explosion XL~Papaya Studio~2011-11-15NA~Unreleased~Unreleased~November 15, 2011~Yes~[182]
Castlevania: Lords of Shadow~MercurySteam / Kojima Productions~2010-10-05NA~December 16, 2010~October 8, 2010~October 5, 2010~Yes~[183]
Castlevania: Lords of Shadow 2~MercurySteam / Kojima Productions~2014-02-25NA~Unreleased~February 28, 2014~February 25, 2014~Yes~[184]
Catherine~Atlus Persona Team~2011-02-17JP~February 17, 2011~February 10, 2012~July 26, 2011~Yes~[185]
Chaos; Child~5pd~2015-06-25EU~June 25, 2015~Unreleased~Unreleased~Yes~[186]
Chaos;Head – Love Chu*Chu!~5pd~2012-11-22EU~November 22, 2012~Unreleased~Unreleased~Yes~[187]
Chaos;Head Noah~5pd~2012-11-22EU~November 22, 2012~Unreleased~Unreleased~Yes~[188]
Chaotic: Shadow Warriors~FUN Labs~2009-11-17NA~Unreleased~Unreleased~November 17, 2009~Yes~[189]
Champion Jockey: G1 Jockey & Gallop Racer~Koei~2012-09-02EU~September 22, 2012~September 2, 2012~November 8, 2012~Yes~[190]
Child of Eden~Q Entertainment~2011-06-14NA~October 6, 2011~June 17, 2011~October 6, 2011~Yes~[191]
Civilization Revolution~Firaxis Games~2008-06-13EU~December 25, 2008~June 13, 2008~July 8, 2008~No~[192]
Clannad (visual novel)~Key~2008-10-28JP~October 28, 2008~Unreleased~Unreleased~Yes~
Clannad: Tomoyo After – It's a Wonderful Life~Key~2012-07-29JP~October 28, 2008~Unreleased~Unreleased~Yes~
Clash of the Titans~Bandai Namco~2010-05-28JP~May 28, 2010~May 28, 2010~May 28, 2010~Yes~[193]
Class of Heroes 2G~Acquire~2010-07-15JP~July 15, 2010~Unreleased~Unreleased~Yes~
Class of Heroes 3~Acquire~2010-10-07JP~October 7, 2010~Unreleased~Unreleased~Yes~
Clive Barker's Jericho~MercurySteam~2007-10-23NA~Unreleased~October 26, 2007~October 23, 2007~No~[194]
Cloudy with a Chance of Meatballs~Ubisoft Shanghai~2009-09-11EU~Unreleased~September 11, 2009~September 18, 2009~Yes~[195]
Colin McRae: Dirt~Codemasters~2007-09-11NA~Unreleased~September 14, 2007~September 11, 2007~No~[196][197]
Colin McRae: Dirt 2~Codemasters~2009-09-08NA~November 5, 2009~September 11, 2009~September 8, 2009~Yes~[198][199]
College Hoops 2K7~Visual Concepts~2007-03-13NA~Unreleased~Unreleased~March 13, 2007~No~[200]
College Hoops 2K8~Visual Concepts~2007-11-19NA~Unreleased~Unreleased~November 19, 2007~No~[201]
Combat Wings: The Great Battles of WWII~CI Games~2012-03-27NA~March 27, 2012~Unreleased~Unreleased~Yes~[202]
Command & Conquer: Red Alert 3~EA Los Angeles~2009-03-23NA~Unreleased~March 27, 2009~March 23, 2009~Yes~[203]
Conan~Nihilistic Software~2007-09-28NA~December 6, 2007~September 28, 2007~October 23, 2007~No~[204]
Condemned 2: Bloodshot~Monolith Productions~2008-03-18NA~Unreleased~April 4, 2008~March 18, 2008~No~[205]
Conflict: Denied Ops~Pivotal Games~2008-02-08EU~September 11, 2008~February 8, 2008~February 13, 2008~No~[206]
Crash Time 4: The Syndicate~Synetic~2011-02-28EU~Unreleased~February 28, 2011~February 28, 2011~Yes~[207]
Crash Time 5~Synetic~2012-09-28EU~Unreleased~September 28, 2012~Unreleased~Yes~[208]
Create~EA Bright Light~2010-11-19EU,NA~Unreleased~November 19, 2010~November 19, 2010~Yes~[209]
Cross Channel: For All people~5pb~2014-06-26JP~June 26, 2014~Unreleased~Unreleased~Yes~[210]
Cross Edge~Compile Heart~2008-09-25JP~September 25, 2008~September 4, 2009~May 26, 2009~Yes~[211]
Crysis~Crytek~2011-10-04NA~October 18, 2011~October 5, 2011~October 4, 2011~Yes~[212]
Crysis 2~Crytek~2011-03-22NA~April 1, 2011~March 25, 2011~March 22, 2011~Yes~[213]
Crysis 3~Crytek~2013-02-19NA~March 7, 2013~February 21, 2013~February 19, 2013~Yes~
CSI: Fatal Conspiracy~Ubisoft Montreal~2010-10-26EU,NA~Unreleased~October 26, 2010~October 26, 2010~Yes~[214]
CV Casting Voice~Bandai Namco Games~2014-06-19NA~June 19, 2014~Unreleased~Unreleased~Yes~[215]
Cyberbike 2~EKO Software~2011-11-18EU~Unreleased~November 18, 2011~Unreleased~Yes~[216]
Daito Giken Koushiki Pachi-Slot Sumulator Hihouden: Taiyou o Motomeru Monotachi~Paon Corporation~2013-04-25NA~April 25, 2013~Unreleased~Unreleased~Yes~[217]
Daisenryaku: Dai Toua Kouboushi – Tora Tora Tora Ware Kishuu Ni Seikou Seri~System Soft~2013-06-20NA~June 20, 2013~Unreleased~Unreleased~Yes~[218]
Daisenryaku Daitouakouboushi3 Dai-2-Ji Sekaitaisenbokpatsu Sujikuguntairengougun Zensekaisen~System Soft~2015-03-26NA~March 26, 2015~Unreleased~Unreleased~Yes~[219]
