~North America~Europe~Australia
007 James Bond: Blood Stone~Third-person Shooter, Action-adventure~Bizarre Creations~Activision~November 5, 2010~November 2, 2010~November 5, 2010~January 13, 2011~No
007 Legends~First-person Shooter~Eurocom~Activision~November 5, 2010~October 16, 2012~October 19, 2012~October 31, 2012~No
Arcana Heart 3~Fighting~Examu~Arc System Works~Unreleased~Unreleased~January 13, 2011~November 5, 2010~No
Arcania: Gothic 4~Action RPG~Spellbound Entertainment~JoWood~October 12, 2010~October 12, 2010~October 12, 2010~November 5, 2010~No
Armored Core 4~Vehicular Combat~FromSoftware~Sega, 505 GamesEU, From SoftwareJP~March 20, 2007~June 22, 2007~March 22, 2007~November 5, 2010~No
Armored Core V~Vehicular Combat~FromSoftware~Namco Bandai Games America~March 20, 2012~March 23, 2012~January 26, 2012~November 5, 2010~No
Armored Core: For Answer~Vehicular Combat~FromSoftware~Sega~September 16, 2008~November 21, 2008~March 19, 2008~November 5, 2010~No
Armored Core: Verdict Day~Vehicular Combat~FromSoftware~Namco Bandai~September 24, 2013~September 27, 2013~September 26, 2013~November 5, 2010~No
Army of Two~Third-person Shooter~EA Montreal~Electronic Arts~March 4, 2008~March 7, 2008~March 19, 2008~November 5, 2010~Yes
Army of Two: The 40th Day~Third-person Shooter~EA Montreal~Electronic Arts~January 12, 2010~January 8, 2010~January 14, 2010~November 5, 2010~No
Army of Two: The Devil's Cartel~Third-person Shooter~Visceral Games~Electronic Arts~March 26, 2013~March 29, 2013~March 26, 2013~November 5, 2010~No
Ashes Cricket 2009~Sports~Transmission Games~Codemasters~Unreleased~Unreleased~Unreleased~November 5, 2010~No
Assassin's Creed~Action-adventure, Open World, Stealth~Ubisoft Montreal~Ubisoft~November 13, 2007~November 16, 2007~November 29, 2007~November 5, 2010~Yes
Assassin's Creed II~Action-adventure, Open World, Stealth~Ubisoft Montreal~Ubisoft~November 17, 2009~November 20, 2009~Unreleased~November 5, 2010~Yes
Assassin's Creed III~Action-adventure, Open World, Stealth~Ubisoft Montreal~Ubisoft~October 30, 2012~October 31, 2012~October 30, 2012~November 5, 2010~Yes
Assassin's Creed IV: Black Flag~Action-adventure, Open World, Stealth~Ubisoft Montreal~Ubisoft~October 29, 2013~November 1, 2013~October 29, 2013~November 5, 2010~No
Assassin's Creed: Brotherhood~Action-adventure, Open World, Stealth~Ubisoft Montreal~Ubisoft~November 16, 2010~November 19, 2010~November 18, 2010~November 5, 2010~Yes
Assassin's Creed: Revelations~Action-adventure, Open World, Stealth~Ubisoft Montreal~Ubisoft~November 15, 2011~November 15, 2011~Unreleased~November 5, 2010~Yes
Assassin's Creed Rogue~Action-adventure, Open World, Stealth~Ubisoft Sofia~Ubisoft~November 11, 2014~November 11, 2014~Unreleased~November 5, 2010~Yes
Asterix at the Olympic Games~Sports, Platform, Adventure, Action~Étranges Libellules~Atari~August 22, 2008~August 22, 2008~Unreleased~November 5, 2010~No
Asura's Wrath~Action, Beat 'em Up~CyberConnect2~Capcom~February 21, 2012~February 24, 2012~February 22, 2012~November 5, 2010~No
Avatar: The Last Airbender – The Burning Earth[note 3]~Action-adventure~THQ~THQ~November 12, 2007~November 16, 2007~Unreleased~November 5, 2010~No
Back to the Future: The Game~Graphic adventure~Telltale Games~Telltale Games~October 13, 2015~October 13, 2015~Unreleased~November 5, 2010~No
Backbreaker~Sports~NaturalMotion~505 Games~June 1, 2010~May 28, 2010~Unreleased~November 5, 2010~No
Backyard Football 2010~Sports~Humongous Entertainment~Atari~October 20, 2009~October 20, 2009~Unreleased~November 5, 2010~No
Backyard Sports: Rookie Rush~Sports~Humongous Entertainment~Atari~October 26, 2010~October 26, 2010~Unreleased~November 5, 2010~No
Backyard Sports: Sandlot Sluggers~Sports~Humongous Entertainment~Atari~May 25, 2010~May 25, 2010~Unreleased~November 5, 2010~No
Baja: Edge of Control~Racing~2XL Games~THQ~September 22, 2008~September 26, 2008~Unreleased~November 5, 2010~No
Bakugan Battle Brawlers~Action~NOW Production~Activision~October 20, 2009~October 23, 2009~Unreleased~November 5, 2010~No
Bakugan: Defenders of the Core~Action~NOW Production~Activision~October 26, 2010~October 29, 2010~Unreleased~November 5, 2010~No
Band Hero~Music~Neversoft~Activision~November 3, 2009~November 6, 2009~Unreleased~November 5, 2010~No
BandFuse: Rock Legends~Music~Realta Entertainment Group~Mastiff~November 19, 2013~November 19, 2013~December 19, 2013~November 5, 2010~No
Banjo-Kazooie: Nuts & Bolts~Action-adventure, Platform, Construct / Manage Sim~Rare~Microsoft Game Studios~November 11, 2008~November 14, 2008~December 11, 2008~November 5, 2010~Yes
Barbie and Her Sisters: Puppy Rescue~Party Game~Little Orbit~Little Orbit~November 2, 2015~November 2, 2015~Unreleased~November 5, 2010~No
Bass Pro Shops: The Hunt~Hunting/Fishing~Piranha Games~XS Games~June 1, 2010~June 1, 2010~Unreleased~November 5, 2010~No
Bass Pro Shops: The Strike~Hunting/Fishing~Piranha Games~XS Games~September 29, 2009~September 29, 2009~Unreleased~November 5, 2010~No
Batman: Arkham Asylum~Action-adventure, Stealth, Beat 'em Up, Open World~Rocksteady Studios~Warner Bros. Interactive Entertainment~August 25, 2009~August 28, 2009~January 14, 2010~November 5, 2010~No
Batman: Arkham City~Action-adventure, Stealth, Beat 'em Up, Open World~Rocksteady Studios~Warner Bros. Interactive Entertainment~October 18, 2011~October 19, 2011~November 23, 2011~November 5, 2010~No
Batman: Arkham Origins~Action-adventure, Stealth, Beat 'em Up, Open World~WB Games Montréal~Warner Bros. Interactive Entertainment~October 25, 2013~October 25, 2013~October 25, 2013~November 5, 2010~Yes
Batman: The Telltale Series~Action-adventure, Stealth, Beat 'em Up, Open World~Telltale Games~Telltale Games~September 13, 2016~September 13, 2016~Unreleased~November 5, 2010~No
Battle Fantasia~Fighting~Arc System Works~Arc System Works~September 16, 2008~March 6, 2009~May 29, 2008~November 5, 2010~No
Battle vs. Chess~Board Game~TopWare Interactive, Gaijin Entertainment~SouthPeak Games~Unreleased~Unreleased~Unreleased~November 5, 2010~No
Battlefield Hardline~First-person Shooter~EA Digital Illusions CE, Visceral Games~Electronic Arts~March 17, 2015~March 19, 2015~March 28, 2015~November 5, 2010~No
Battlefield 2: Modern Combat~First-person Shooter~EA Digital Illusions CE~Electronic Arts~April 11, 2006~April 13, 2006~April 27, 2006~November 5, 2010~No
Battlefield 3~First-person Shooter~EA Digital Illusions CE~Electronic Arts~October 25, 2011~October 28, 2011~Unreleased~November 5, 2010~Yes
Battlefield 4~First-person Shooter~EA Digital Illusions CE~Electronic Arts~October 29, 2013~November 1, 2013~November 7, 2013~November 5, 2010~No
Battlefield: Bad Company~First-person Shooter, Action, Tactical Shooter~EA Digital Illusions CE~Electronic Arts~June 23, 2008~June 27, 2008~June 26, 2008~November 5, 2010~Yes
Battlefield: Bad Company 2~First-person Shooter, Action~EA Digital Illusions CE~Electronic Arts~March 2, 2010~March 5, 2010~March 11, 2010~November 5, 2010~Yes
Battleship~First-person Shooter~Double Helix Games~Activision~May 15, 2012~April 20, 2012~Unreleased~November 5, 2010~No
Battlestations: Midway~Action, RTT~Eidos Interactive~Eidos Interactive, Spike JP~January 30, 2007~February 9, 2007~February 7, 2008~November 5, 2010~Yes
Battlestations: Pacific~Action, RTT~Eidos Interactive~Eidos Interactive~May 12, 2009~May 15, 2009~May 21, 2009~November 5, 2010~No
Bayonetta~Hack & Slash, Action~PlatinumGames~Sega~January 5, 2010~January 8, 2010~October 29, 2009~November 5, 2010~Yes
Beatles: Rock Band, The~Music~Harmonix~MTV Games~September 9, 2009~September 9, 2009~September 9, 2009~November 5, 2010~No
Beautiful Katamari[note 4]~Puzzle, Action, Third-person~Namco Bandai Games~Namco Bandai Games~October 16, 2007~February 29, 2008~October 18, 2007~November 5, 2010~No
Bee Movie Game~Action, Adventure~Beenox~Activision~October 30, 2007~November 16, 2007~December 5, 2007~November 22, 2013~No
Beijing 2008~Sports~Eurocom~Sega~July 7, 2008~June 27, 2008~July 31, 2008~November 22, 2013~No
Bejeweled 3~Puzzle~PopCap Games~PopCap Games~November 15, 2011~April 27, 2012~Unreleased~November 22, 2013~No
Ben 10 Alien Force: Vilgax Attacks~Action~Papaya Studio~D3 Publisher~October 27, 2009~October 27, 2009~Unreleased~November 22, 2013~No
Ben 10 Ultimate Alien: Cosmic Destruction~Action-adventure~Papaya Studio~D3 Publisher~October 19, 2010~October 19, 2010~Unreleased~November 22, 2013~No
Ben 10: Galactic Racing~Racing~Monkey Bar Games~D3 Publisher~October 18, 2011~November 25, 2011~Unreleased~November 22, 2013~No
Ben 10: Omniverse~Action, Beat 'em up~Vicious Cycle Software~D3 Publisher~November 13, 2012~November 30, 2012~Unreleased~November 22, 2013~No
Ben 10: Omniverse 2~Action, Beat 'em up~High Voltage Software~D3 Publisher~November 5, 2013~November 22, 2013~Unreleased~November 22, 2013~No
Beowulf: The Game~Action, Hack & Slash~Ubisoft~Ubisoft~November 13, 2007~November 16, 2007~Unreleased~November 22, 2013~No
Big Bumpin'~Racing, Action~Blitz Games~King Games~November 19, 2006~November 19, 2006~Unreleased~November 22, 2013~No
Bigs, The~Sports, baseball~Blue Castle Games~2K Sports~June 25, 2007~June 25, 2007~Unreleased~November 22, 2013~No
Bigs 2, The~Sports, baseball~Blue Castle Games~2K Sports~July 7, 2009~July 17, 2009~Unreleased~November 22, 2013~No
Binary Domain~Tactical Shooter, Third-person Shooter~Ryū ga Gotoku Studios~Sega~February 28, 2012~February 24, 2012~February 16, 2012~November 22, 2013~No
BioHazard: Revival Selection[note 5]~Compilation~Capcom~Capcom~Unreleased~Unreleased~September 8, 2011~November 22, 2013~No
Bionic Commando~Action, Platform~GRIN~Capcom~May 19, 2009~May 29, 2009~June 25, 2009~November 22, 2013~No
Bionicle Heroes~Third-person Shooter~Traveller's Tales~Eidos Interactive~November 14, 2006~November 24, 2006~Unreleased~November 22, 2013~No
BioShock~First-person Shooter, Survival Horror~2K Boston/2K Australia~2K Games, SpikeJP~August 21, 2007~August 24, 2007~February 21, 2008~November 22, 2013~Yes
BioShock 2~First-person Shooter, Survival Horror~2K Marin~2K Games~February 9, 2010~February 9, 2010~February 9, 2010~November 22, 2013~Yes
BioShock Infinite~First-person Shooter~Irrational Games~2K Games~March 26, 2013~March 26, 2013~April 25, 2013~November 22, 2013~Yes
Birds of Steel~Combat flight simulator~Gaijin Entertainment~Konami~March 13, 2012~December 3, 2013~Unreleased~November 22, 2013~No
Black College Football: The Xperience~Sports~Nerjyzed Entertainment~Aspyr~September 22, 2009~September 22, 2009~Unreleased~November 22, 2013~No
BlackSite: Area 51~First-person Shooter~Midway Games~Midway Games~November 12, 2007~November 30, 2007~Unreleased~November 22, 2013~No
Blackwater~First-person Shooter~Zombie Studios~505 Games~October 25, 2011~November 4, 2011~Unreleased~November 22, 2013~No
Blades of Time~Hack and Slash, Action, Platformer~Gaijin Entertainment~Konami~March 6, 2012~March 16, 2012~March 8, 2012~November 22, 2013~No
Bladestorm: The Hundred Years' War~RTT~Omega Force~Koei~November 6, 2007~November 2, 2007~October 25, 2007~November 22, 2013~No
BlazBlue: Calamity Trigger~Fighting~Arc System Works~Arc System Works~June 30, 2009~March 5, 2010~June 25, 2009~November 22, 2013~No
BlazBlue: Continuum Shift~Fighting~Arc System Works~Arc System Works~July 20, 2010~October 28, 2010~July 1, 2010~November 22, 2013~No
BlazBlue: Continuum Shift Extend~Fighting~Arc System Works~Arc System Works~February 14, 2012~February 24, 2012~December 17, 2011~November 22, 2013~No
Blazing Angels: Squadrons of WWII~Combat Flight Simulator~Ubisoft Bucharest~Ubisoft~March 23, 2006~March 31, 2006~Unreleased~November 22, 2013~Yes
Blazing Angels 2: Secret Missions of WWII~Combat Flight Simulator~Ubisoft Bucharest~Ubisoft~September 18, 2007~September 7, 2007~March 19, 2008~November 22, 2013~No
Blitz: The League~Sports~Midway Games~Midway Games~November 6, 2006~February 23, 2007~Unreleased~November 22, 2013~No
Blitz: The League II~Sports~Midway Games~Midway Games~October 13, 2008~October 24, 2008~Unreleased~November 22, 2013~No
Blood Bowl~Sports, RTS, Turn-based Strategy~Cyanide~Focus Home Interactive~January 26, 2010~January 26, 2010~January 26, 2010~November 22, 2013~No
Blood Drive~Vehicular Combat~Sidhe~Activision~November 2, 2010~November 19, 2010~Unreleased~November 22, 2013~No
Blue Dragon~RPG~Mistwalker~Microsoft Game Studios~August 28, 2007~August 24, 2007~December 7, 2006~November 22, 2013~Yes
Blur~Racing, Vehicular Combat~Bizarre Creations~Activision~May 25, 2010~May 28, 2010~Unreleased~November 22, 2013~No
Bodycount~First-person Shooter~Guildford Studio~Codemasters~August 30, 2011~September 2, 2011~Unreleased~November 22, 2013~No
Bolt~Adventure~Avalanche Software~Disney Interactive Studios~November 11, 2008~February 13, 2009~Unreleased~November 22, 2013~No
Bomberman: Act Zero~Action~Hudson Soft~Konami, Hudson SoftJP~August 29, 2006~November 3, 2006~August 3, 2006~November 22, 2013~No
Borderlands[note 6][note 7]~First-person Shooter, Action RPG~Gearbox Software~2K Games~October 20, 2009~October 23, 2009~February 10, 2010~November 22, 2013~Yes
Borderlands Double Game Add On Pack The Zombie Island of Dr. Ned / Mad Moxxi's Underdome Riot~First-person Shooter, Action RPG~Gearbox Software~2K Games~April 6, 2010~April 6, 2010~April 6, 2010~November 22, 2013~Yes
Borderlands 2~First-person Shooter, Action RPG~Gearbox Software~2K Games~September 18, 2012~September 21, 2012~September 21, 2012~November 22, 2013~Yes
Borderlands 2 Add-On Pack Version 2.0~First-person Shooter, Action RPG~Gearbox Software~2K Games~March 11, 2011~March 11, 2013~March 11, 2013~November 22, 2013~Yes
Borderlands: The Pre-Sequel~First-person Shooter, Action RPG~2K Australia~2K Games~October 14, 2014~October 17, 2014~October 16, 2014~November 22, 2013~No
Bound by Flame[2][3]~Action RPG~Spiders~Focus Home Interactive~May 9, 2014~May 9, 2014~May 9, 2014~November 22, 2013~Yes
Brave~Action-adventure~Behaviour Interactive~Disney Interactive Studios~June 19, 2012~July 27, 2012~Unreleased~November 22, 2013~No
Brave: A Warrior's Tale~Action-adventure~Collision Studios~SouthPeak Games~August 4, 2009~September 25, 2009~Unreleased~November 22, 2013~No
Brian Lara International Cricket 2007~Sports~Codemasters~Codemasters~Unreleased~Unreleased~Unreleased~November 22, 2013~No
Brink~First-person Shooter~Splash Damage~Bethesda Softworks~May 10, 2011~May 13, 2011~June 16, 2011~November 22, 2013~No
Brothers in Arms: Hell's Highway~Action~Gearbox Software~Ubisoft~September 23, 2008~September 26, 2008~October 30, 2008~November 22, 2013~No
Brütal Legend~Action-adventure, RTS~Double Fine Productions~Electronic Arts~October 13, 2009~October 16, 2009~Unreleased~November 22, 2013~No
Bullet Soul~Shoot 'em up~5pb.~5pb.~Unreleased~Unreleased~April 7, 2011~November 22, 2013~Yes
Bullet Witch~Third-person Shooter, Action~Cavia~Atari, AQ InteractiveJP~February 27, 2007~March 9, 2007~July 27, 2006~November 22, 2013~No
Bulletstorm~First-person Shooter~People Can Fly~Electronic Arts~February 22, 2011~February 22, 2011~February 22, 2011~November 22, 2013~No
Bully: Scholarship Edition~Action-adventure, Open World~Rockstar New England~Rockstar Games~March 4, 2008~March 7, 2008~July 24, 2008~November 22, 2013~Yes
Bureau: XCOM Declassified, The~Tactical shooter~2K Marin, 2K Australia, 2K China~2K Games~August 20, 2013~August 23, 2013~Unreleased~November 22, 2013~No
Burnout Paradise~Racing, Nonlinear~Criterion Games~Electronic Arts~January 22, 2008~January 25, 2008~February 21, 2008~November 22, 2013~Yes
Burnout Revenge~Racing, Vehicular Combat~Criterion Games~Electronic Arts~March 7, 2006~March 17, 2006~March 23, 2006~November 22, 2013~No
Cabela's African Adventures~Hunting/Fishing~Fun Labs~Activision~October 15, 2013~October 15, 2013~Unreleased~November 22, 2013~No
Cabela's African Safari~Hunting/Fishing~Activision~Activision~November 21, 2006~May 4, 2007~Unreleased~November 22, 2013~No
Cabela's Alaskan Adventures~Hunting/Fishing~Activision~Activision~September 19, 2006~November 16, 2006~Unreleased~November 22, 2013~Yes
Cabela's Big Game Hunter~Hunting/Fishing~Activision~Activision~November 6, 2007~March 5, 2008~Unreleased~November 22, 2013~No
Cabela's Big Game Hunter 2010~Hunting/Fishing~Activision~Activision~September 22, 2009~September 22, 2009~Unreleased~November 22, 2013~No
Cabela's Big Game Hunter 2012~Hunting/Fishing~Activision~Activision~September 27, 2011~September 27, 2011~Unreleased~November 22, 2013~No
Cabela's Big Game Hunter Pro Hunts~Hunting/Fishing~Activision~Activision~March 25, 2014~March 25, 2014~Unreleased~November 22, 2013~No
Cabela's Dangerous Hunts 2009~Hunting/Fishing~Activision~Activision~September 23, 2008~November 20, 2008~Unreleased~November 22, 2013~No
Cabela's Dangerous Hunts 2011~Hunting/Fishing~Activision~Activision~October 26, 2010~May 6, 2011~Unreleased~November 22, 2013~No
Cabela's Dangerous Hunts 2013~Hunting/Fishing~Activision~Activision~October 23, 2012~October 23, 2012~Unreleased~November 22, 2013~Yes
Cabela's Hunting Expeditions~Hunting/Fishing~Fun Labs~Activision~October 23, 2012~October 23, 2012~Unreleased~November 22, 2013~Yes
Cabela's North American Adventures~Hunting/Fishing~Activision~Activision~September 14, 2010~September 14, 2010~Unreleased~November 22, 2013~No
Cabela's Outdoor Adventures~Hunting/Fishing~Activision~Activision~September 9, 2009~September 9, 2009~Unreleased~November 22, 2013~No
Cabela's Survival: Shadows of Katmai~Hunting/Fishing~Activision~Activision~May 1, 2012~May 1, 2012~Unreleased~November 22, 2013~Yes
Cabela's Trophy Bucks~Hunting/Fishing~Activision~Activision~September 25, 2007~September 25, 2007~Unreleased~November 22, 2013~No
Call of Duty 2[note 8]~First-person Shooter~Infinity Ward~Activision~November 17, 2005[4]~November 25, 2005~June 15, 2006~November 22, 2013~Yes
Call of Duty 3~First-person Shooter~Treyarch~Activision~November 7, 2006~November 10, 2006~March 29, 2007~November 22, 2013~Yes
Call of Duty 4: Modern Warfare~First-person Shooter~Infinity Ward~Activision~November 5, 2007~November 9, 2007~December 27, 2007~November 22, 2013~No
Call of Duty: World at War~First-person Shooter~Treyarch~Activision~November 11, 2008~November 14, 2008~Unreleased~November 22, 2013~Yes
Call of Duty: Modern Warfare 2~First-person Shooter~Infinity Ward~Activision~November 10, 2009~November 10, 2009~Unreleased~November 22, 2013~No
Call of Duty: Black Ops~First-person Shooter~Treyarch~Activision~November 10, 2010~November 10, 2010~November 18, 2010~November 22, 2013~Yes
Call of Duty: Modern Warfare 3~First-person Shooter~Infinity Ward, Sledgehammer Games~Activision~November 8, 2011~November 8, 2011~Unreleased~November 22, 2013~No
Call of Duty: Black Ops II~First-person Shooter~Treyarch~Activision~November 13, 2012~November 13, 2012~November 13, 2012~November 22, 2013~Yes
Call of Duty: Ghosts~First-person Shooter~Infinity Ward~Activision, Square EnixJP~November 5, 2013~November 5, 2013~November 14, 2013~November 22, 2013~Yes
Call of Duty: Advanced Warfare~First-person Shooter~Sledgehammer Games, High Moon Studios~Activision~November 4, 2014~November 4, 2014~November 4, 2014~November 22, 2013~No
Call of Duty: Black Ops III~First-person Shooter~Treyarch, Beenox~Activision~November 6, 2015~November 6, 2015~November 6, 2015~November 22, 2013~No
Call of Juarez~First-person Shooter, Western~Techland~Ubisoft~June 5, 2007~June 29, 2007~February 28, 2008~November 22, 2013~No
Call of Juarez: Bound in Blood~First-person Shooter, Western~Techland~Ubisoft~June 30, 2009~July 3, 2009~July 23, 2009~November 22, 2013~No
Call of Juarez: The Cartel~First-person Shooter, Western~Techland~Ubisoft~July 19, 2011~July 22, 2011~Unreleased~November 22, 2013~No
Capcom Digital Collection[note 9]~Compilation~Capcom~Capcom~March 27, 2012~March 27, 2012~Unreleased~November 22, 2013~No
Captain America: Super Soldier~Action~Next Level Games~Sega~July 19, 2011~July 15, 2011~Unreleased~November 22, 2013~No
Carrier Command: Gaea Mission~Real-time strategy, Action~Bohemia Interactive~Bohemia Interactive, Mastertronic, Rising Star Games~September 28, 2012~September 28, 2012~Unreleased~November 22, 2013~No
Cars~Racing, Adventure~Rainbow Studios~THQ~October 23, 2006~November 17, 2006~Unreleased~November 22, 2013~No
Cars 2~Racing, Adventure~Avalanche Software~Disney Interactive Studios~June 21, 2011~July 22, 2011~Unreleased~November 22, 2013~Yes
Cars 3: Driven to Win~Racing, Adventure~Avalanche Software~Warner Bros. Interactive Entertainment~June 13, 2017~June 14, 2017~Unreleased~November 22, 2013~No
Cars Mater-National Championship~Racing~Rainbow Studios~THQ~October 29, 2007~November 16, 2007~Unreleased~November 22, 2013~No
Cars Race-O-Rama~Racing~Rainbow Studios~THQ~October 13, 2009~October 30, 2009~Unreleased~November 22, 2013~No
Cartoon Network: Punch Time Explosion~Fighting~Papaya Studio~Crave Entertainment US, Deep Silver UK~November 15, 2011~May 18, 2012~Unreleased~November 22, 2013~No
Castlevania: Lords of Shadow~Action-adventure, Platformer~MercurySteam, Kojima Productions~Konami~October 5, 2010~October 7, 2010~December 16, 2010~November 22, 2013~No
Castlevania: Lords of Shadow 2~Action-adventure, Platformer~MercurySteam, Kojima Productions~Konami~February 25, 2014~February 28, 2014~September 4, 2014~November 22, 2013~No
Castlevania: Lords of Shadow Collection~Action-adventure, Platformer~MercurySteam, Kojima Productions~Konami~November 5, 2013~November 5, 2013~November 5, 2013~November 5, 2013~No
Catherine~Puzzle Platform, Survival Horror, Adult~Atlus Persona Team~Atlus~July 26, 2011~February 10, 2012~February 17, 2011~November 22, 2013~Yes
Championship Manager 2007~Sports, Sports Management~Beautiful Game~Eidos Interactive~Unreleased~Unreleased~Unreleased~November 22, 2013~No
